"REF_DATE","GEO","DGUID","Components","Unit of measure","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018-11","Canada","2016A000011124","Total, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667775","1.1.2","3.66","","","","2"
"2018-12","Canada","2016A000011124","Total, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667775","1.1.2","3.78","","","","2"
"2019-01","Canada","2016A000011124","Total, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667775","1.1.2","3.84","","","","2"
"2019-02","Canada","2016A000011124","Total, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667775","1.1.2","3.82","","","","2"
"2019-03","Canada","2016A000011124","Total, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667775","1.1.2","3.76","","","","2"
"2019-04","Canada","2016A000011124","Total, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667775","1.1.2","3.58","","","","2"
"2019-05","Canada","2016A000011124","Total, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667775","1.1.2","3.45","","","","2"
"2019-06","Canada","2016A000011124","Total, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667775","1.1.2","3.33","","","","2"
"2019-07","Canada","2016A000011124","Total, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667775","1.1.2","3.22","","","","2"
"2019-08","Canada","2016A000011124","Total, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667775","1.1.2","3.16","","","","2"
"2019-09","Canada","2016A000011124","Total, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667775","1.1.2","3.12","","","","2"
"2019-10","Canada","2016A000011124","Total, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667775","1.1.2","3.12","","","","2"
"2019-11","Canada","2016A000011124","Total, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667775","1.1.2","3.14","","","","2"
"2019-12","Canada","2016A000011124","Total, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667775","1.1.2","3.22","","","","2"
"2020-01","Canada","2016A000011124","Total, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667775","1.1.2","3.24","","","","2"
"2020-02","Canada","2016A000011124","Total, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667775","1.1.2","3.20","","","","2"
"2020-03","Canada","2016A000011124","Total, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667775","1.1.2","3.03","","","","2"
"2020-04","Canada","2016A000011124","Total, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667775","1.1.2","2.85","","","","2"
"2020-05","Canada","2016A000011124","Total, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667775","1.1.2","2.78","","","","2"
"2020-06","Canada","2016A000011124","Total, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667775","1.1.2","2.68","","","","2"
"2020-07","Canada","2016A000011124","Total, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667775","1.1.2","2.57","","","","2"
"2020-08","Canada","2016A000011124","Total, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667775","1.1.2","2.40","","","","2"
"2020-09","Canada","2016A000011124","Total, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667775","1.1.2","2.30","","","","2"
"2020-10","Canada","2016A000011124","Total, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667775","1.1.2","2.20","","","","2"
"2020-11","Canada","2016A000011124","Total, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667775","1.1.2","2.18","","","","2"
"2020-12","Canada","2016A000011124","Total, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667775","1.1.2","2.16","","","","2"
"2021-01","Canada","2016A000011124","Total, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667775","1.1.2","2.12","","","","2"
"2021-02","Canada","2016A000011124","Total, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667775","1.1.2","2.06","","","","2"
"2021-03","Canada","2016A000011124","Total, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667775","1.1.2","2.03","","","","2"
"2021-04","Canada","2016A000011124","Total, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667775","1.1.2","2.06","","","","2"
"2021-05","Canada","2016A000011124","Total, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667775","1.1.2","2.12","","","","2"
"2021-06","Canada","2016A000011124","Total, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667775","1.1.2","2.12","","","","2"
"2021-07","Canada","2016A000011124","Total, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667775","1.1.2","2.16","","","","2"
"2021-08","Canada","2016A000011124","Total, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667775","1.1.2","2.18","","","","2"
"2021-09","Canada","2016A000011124","Total, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667775","1.1.2","2.15","","","","2"
"2021-10","Canada","2016A000011124","Total, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667775","1.1.2","2.12","","","","2"
"2021-11","Canada","2016A000011124","Total, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667775","1.1.2","2.17","","","","2"
"2021-12","Canada","2016A000011124","Total, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667775","1.1.2","2.25","","","","2"
"2022-01","Canada","2016A000011124","Total, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667775","1.1.2","2.28","","","","2"
"2022-02","Canada","2016A000011124","Total, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667775","1.1.2","2.39","","","","2"
"2022-03","Canada","2016A000011124","Total, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667775","1.1.2","2.56","","","","2"
"2022-04","Canada","2016A000011124","Total, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667775","1.1.2","2.93","","","","2"
"2022-05","Canada","2016A000011124","Total, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667775","1.1.2","3.15","","","","2"
"2022-06","Canada","2016A000011124","Total, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667775","1.1.2","3.53","","","","2"
"2022-07","Canada","2016A000011124","Total, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667775","1.1.2","4.13","","","","2"
"2022-08","Canada","2016A000011124","Total, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667775","1.1.2","4.47","","","","2"
"2022-09","Canada","2016A000011124","Total, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667775","1.1.2","4.92","","","","2"
"2022-10","Canada","2016A000011124","Total, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667775","1.1.2","5.21","","","","2"
"2022-11","Canada","2016A000011124","Total, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667775","1.1.2","5.32","","","","2"
"2022-12","Canada","2016A000011124","Total, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667775","1.1.2","5.52","","","","2"
"2013-01","Canada","2016A000011124","Variable rate, funds advanced, residential mortgages, insured","Dollars","Dollars","81","millions","6","v122667725","1.2.1","505","","","","0"
"2013-02","Canada","2016A000011124","Variable rate, funds advanced, residential mortgages, insured","Dollars","Dollars","81","millions","6","v122667725","1.2.1","539","","","","0"
"2013-03","Canada","2016A000011124","Variable rate, funds advanced, residential mortgages, insured","Dollars","Dollars","81","millions","6","v122667725","1.2.1","584","","","","0"
"2013-04","Canada","2016A000011124","Variable rate, funds advanced, residential mortgages, insured","Dollars","Dollars","81","millions","6","v122667725","1.2.1","714","","","","0"
"2013-05","Canada","2016A000011124","Variable rate, funds advanced, residential mortgages, insured","Dollars","Dollars","81","millions","6","v122667725","1.2.1","845","","","","0"
"2013-06","Canada","2016A000011124","Variable rate, funds advanced, residential mortgages, insured","Dollars","Dollars","81","millions","6","v122667725","1.2.1","885","","","","0"
"2013-07","Canada","2016A000011124","Variable rate, funds advanced, residential mortgages, insured","Dollars","Dollars","81","millions","6","v122667725","1.2.1","1264","","","","0"
"2013-08","Canada","2016A000011124","Variable rate, funds advanced, residential mortgages, insured","Dollars","Dollars","81","millions","6","v122667725","1.2.1","1518","","","","0"
"2013-09","Canada","2016A000011124","Variable rate, funds advanced, residential mortgages, insured","Dollars","Dollars","81","millions","6","v122667725","1.2.1","1582","","","","0"
"2013-10","Canada","2016A000011124","Variable rate, funds advanced, residential mortgages, insured","Dollars","Dollars","81","millions","6","v122667725","1.2.1","1861","","","","0"
"2013-11","Canada","2016A000011124","Variable rate, funds advanced, residential mortgages, insured","Dollars","Dollars","81","millions","6","v122667725","1.2.1","1902","","","","0"
"2013-12","Canada","2016A000011124","Variable rate, funds advanced, residential mortgages, insured","Dollars","Dollars","81","millions","6","v122667725","1.2.1","1619","","","","0"
"2014-01","Canada","2016A000011124","Variable rate, funds advanced, residential mortgages, insured","Dollars","Dollars","81","millions","6","v122667725","1.2.1","1527","","","","0"
"2014-02","Canada","2016A000011124","Variable rate, funds advanced, residential mortgages, insured","Dollars","Dollars","81","millions","6","v122667725","1.2.1","1625","","","","0"
"2014-03","Canada","2016A000011124","Variable rate, funds advanced, residential mortgages, insured","Dollars","Dollars","81","millions","6","v122667725","1.2.1","1662","","","","0"
"2014-04","Canada","2016A000011124","Variable rate, funds advanced, residential mortgages, insured","Dollars","Dollars","81","millions","6","v122667725","1.2.1","1650","","","","0"
